id;user_name;user_type;user_msg_count;forum_type
8897;DepressedLibra;Active member;31;Depression_Forum
8898;shadows1197;Well-known member;787;Depression_Forum
8899;Undesirable Outcast;Active member;40;Depression_Forum
8900;DepressedLibra;Active member;31;Depression_Forum
8901;Undesirable Outcast;Active member;40;Depression_Forum
8902;DepressedLibra;Active member;31;Depression_Forum
8903;SaraMarie;Well-known member;47;Depression_Forum
8904;sanatio10;Active member;43;Depression_Forum
8905;Undesirable Outcast;Active member;40;Depression_Forum
8906;KittyCat92;Well-known member;5,096;Depression_Forum
8907;Nuggets;Well-known member;642;Depression_Forum
8908;KittyCat92;Well-known member;5,096;Depression_Forum
8909;Nuggets;Well-known member;642;Depression_Forum
8910;Leggyane;Well-known member;1,951;Depression_Forum
8911;KittyCat92;Well-known member;5,096;Depression_Forum
8912;Mrs A;Member;8;Depression_Forum
8913;KittyCat92;Well-known member;5,096;Depression_Forum
8914;Nuggets;Well-known member;642;Depression_Forum
8915;KittyCat92;Well-known member;5,096;Depression_Forum
8916;ginger_juicy;Member;17;Depression_Forum
8917;Mrs A;Member;8;Depression_Forum
8918;ginger_juicy;Member;17;Depression_Forum
8919;Mrs A;Member;8;Depression_Forum
8920;ginger_juicy;Member;17;Depression_Forum
8921;Mrs A;Member;8;Depression_Forum
8922;Trampling;Well-known member;326;Depression_Forum
8923;Trampling;Well-known member;326;Depression_Forum
8924;GaryC123;Well-known member;401;Depression_Forum
8925;shadows1197;Well-known member;787;Depression_Forum
8926;Bernard soares;Well-known member;82;Depression_Forum
8927;LuvoxSteve;Member;15;Depression_Forum
8928;Trampling;Well-known member;326;Depression_Forum
8929;Syk0hh;New member;1;Depression_Forum
8930;eno;Active member;38;Depression_Forum
8931;Chris123456;Active member;36;Depression_Forum
8932;shadows1197;Well-known member;787;Depression_Forum
8933;LO5T S0UL;Well-known member;153;Depression_Forum
8934;Seena Owen;Well-known member;2,226;Depression_Forum
8935;Seena Owen;Well-known member;2,226;Depression_Forum
8936;BeHealthy;Former member;182;Depression_Forum
8937;Hopeful313;Well-known member;1,339;Depression_Forum
8938;LO5T S0UL;Well-known member;153;Depression_Forum
8939;Hopeful313;Well-known member;1,339;Depression_Forum
8940;BeHealthy;Former member;182;Depression_Forum
8941;Seena Owen;Well-known member;2,226;Depression_Forum
8942;Seena Owen;Well-known member;2,226;Depression_Forum
8943;Dreamyangel;Well-known member;64;Depression_Forum
8944;Dreamyangel;Well-known member;64;Depression_Forum
8945;Dazed & Confused;Well-known member;4,687;Depression_Forum
8946;Dreamyangel;Well-known member;64;Depression_Forum
8947;Elidia;Well-known member;3,463;Depression_Forum
8948;Dreamyangel;Well-known member;64;Depression_Forum
8949;Ele123;Well-known member;837;Depression_Forum
8950;cathanifrind174;Well-known member;250;Depression_Forum
8951;cathanifrind174;Well-known member;250;Depression_Forum
8952;Elidia;Well-known member;3,463;Depression_Forum
8953;Seena Owen;Well-known member;2,226;Depression_Forum
8954;PsychoticPotato;Well-known member;157;Depression_Forum
8955;Seena Owen;Well-known member;2,226;Depression_Forum
8956;Tawny;Well-known member;20,303;Depression_Forum
8957;Tawny;Well-known member;20,303;Depression_Forum
8958;7777;Well-known member;234;Depression_Forum
8959;Seena Owen;Well-known member;2,226;Depression_Forum
8960;celticlass;Well-known member;1,943;Depression_Forum
8961;7777;Well-known member;234;Depression_Forum
8962;Leggyane;Well-known member;1,951;Depression_Forum
8963;SoftRain;Well-known member;8,396;Depression_Forum
8964;stevie_sloth;Well-known member;6,610;Depression_Forum
8965;7777;Well-known member;234;Depression_Forum
8966;Trampling;Well-known member;326;Depression_Forum
8967;Bebdev;Well-known member;312;Depression_Forum
8968;Purple Hyacinth;New member;1;Depression_Forum
8969;eno;Active member;38;Depression_Forum
8970;invisible2014;Well-known member;1,486;Depression_Forum
8971;Tawny;Well-known member;20,303;Depression_Forum
8972;Tawny;Well-known member;20,303;Depression_Forum
8973;invisible2014;Well-known member;1,486;Depression_Forum
8974;Tawny;Well-known member;20,303;Depression_Forum
8975;invisible2014;Well-known member;1,486;Depression_Forum
8976;Mayflower7;Well-known member;30,142;Depression_Forum
8977;invisible2014;Well-known member;1,486;Depression_Forum
8978;Mayflower7;Well-known member;30,142;Depression_Forum
8979;invisible2014;Well-known member;1,486;Depression_Forum
8980;charuri;Well-known member;64;Depression_Forum
8981;Zoe1;Well-known member;26,022;Depression_Forum
8982;charuri;Well-known member;64;Depression_Forum
8983;Zoe1;Well-known member;26,022;Depression_Forum
8984;charuri;Well-known member;64;Depression_Forum
8985;Zoe1;Well-known member;26,022;Depression_Forum
8986;charuri;Well-known member;64;Depression_Forum
8987;Zoe1;Well-known member;26,022;Depression_Forum
8988;sanatio10;Active member;43;Depression_Forum
8989;shadows1197;Well-known member;787;Depression_Forum
8990;Fairy Lucretia;Well-known member;47,479;Depression_Forum
8991;sanatio10;Active member;43;Depression_Forum
8992;Misssad1111;Well-known member;5,765;Depression_Forum
8993;Tawny;Well-known member;20,303;Depression_Forum
8994;GuyCoping;Well-known member;289;Depression_Forum
8995;Misssad1111;Well-known member;5,765;Depression_Forum
8996;Cykokat;Well-known member;273;Depression_Forum
8997;Just Surviving;Well-known member;612;Depression_Forum
8998;jools871;Former member;365;Depression_Forum
8999;Misssad1111;Well-known member;5,765;Depression_Forum
9000;Aprilshowers;Former member;1,247;Depression_Forum
9001;jools871;Former member;365;Depression_Forum
9002;misanthropic_eagle;Well-known member;103;Depression_Forum
9003;T E_90;Well-known member;1,105;Depression_Forum
9004;Bruisser;New member;2;Depression_Forum
9005;Jon Doe;New member;3;Depression_Forum
9006;strangemagic8899;Well-known member;369;Depression_Forum
9007;stevie_sloth;Well-known member;6,610;Depression_Forum
9008;Melancholic Mage;Well-known member;142;Depression_Forum
9009;SadBoi;Member;9;Depression_Forum
9010;misanthropic_eagle;Well-known member;103;Depression_Forum
9011;shadows1197;Well-known member;787;Depression_Forum
9012;Bebdev;Well-known member;312;Depression_Forum
9013;Karmaman;Well-known member;2,930;Depression_Forum
9014;Bebdev;Well-known member;312;Depression_Forum
9015;Karmaman;Well-known member;2,930;Depression_Forum
9016;MrFinnMcCool;Member;17;Depression_Forum
9017;Bebdev;Well-known member;312;Depression_Forum
9018;MrFinnMcCool;Member;17;Depression_Forum
9019;Sad Mermaid;Well-known member;358;Depression_Forum
9020;xf3ather;Member;22;Depression_Forum
9021;Bebdev;Well-known member;312;Depression_Forum
9022;Undesirable Outcast;Active member;40;Depression_Forum
9023;Leggyane;Well-known member;1,951;Depression_Forum
9024;Undesirable Outcast;Active member;40;Depression_Forum
9025;treasurebox;Well-known member;621;Depression_Forum
9026;whitebreadlog;Well-known member;98;Depression_Forum
9027;Undesirable Outcast;Active member;40;Depression_Forum
9028;SadBoi;Member;9;Depression_Forum
9029;Undesirable Outcast;Active member;40;Depression_Forum
9030;SadBoi;Member;9;Depression_Forum
9031;shadows1197;Well-known member;787;Depression_Forum
9032;DepressedLibra;Active member;31;Depression_Forum
9033;AlwaysinCrown;Well-known member;6,454;Depression_Forum
9034;Meow12;Well-known member;262;Depression_Forum
9035;whitebreadlog;Well-known member;98;Depression_Forum
9036;AlwaysinCrown;Well-known member;6,454;Depression_Forum
9037;DepressedLibra;Active member;31;Depression_Forum
9038;DontKnowHow;New member;3;Depression_Forum
9039;shadows1197;Well-known member;787;Depression_Forum
9040;SadBoi;Member;9;Depression_Forum
9041;Mr Green;Well-known member;1,503;Depression_Forum
9042;invisible2014;Well-known member;1,486;Depression_Forum
9043;akunin;Well-known member;264;Depression_Forum
9044;loveoverall;Active member;38;Depression_Forum
9045;invisible2014;Well-known member;1,486;Depression_Forum
9046;invisible2014;Well-known member;1,486;Depression_Forum
9047;loveoverall;Active member;38;Depression_Forum
9048;invisible2014;Well-known member;1,486;Depression_Forum
9049;loveoverall;Active member;38;Depression_Forum
9050;shadows1197;Well-known member;787;Depression_Forum
9051;invisible2014;Well-known member;1,486;Depression_Forum
9052;Elidia;Well-known member;3,463;Depression_Forum
9053;misanthropic_eagle;Well-known member;103;Depression_Forum
9054;morpheus01;Well-known member;7,154;Depression_Forum
9055;Mckenzie123;Member;5;Depression_Forum
9056;Fairy Lucretia;Well-known member;47,479;Depression_Forum
9057;Zackthemaniac;Well-known member;1,729;Depression_Forum
9058;NoNameRequired;Well-known member;4,266;Depression_Forum
9059;Briar Patch;Well-known member;651;Depression_Forum
9060;Zackthemaniac;Well-known member;1,729;Depression_Forum
9061;whitebreadlog;Well-known member;98;Depression_Forum
9062;Fairy Lucretia;Well-known member;47,479;Depression_Forum
9063;Sawtooth;Well-known member;76;Depression_Forum
9064;whitebreadlog;Well-known member;98;Depression_Forum
9065;Fairy Lucretia;Well-known member;47,479;Depression_Forum
9066;Chiquita Banana;Member;15;Depression_Forum
9067;Megan5;Well-known member;46;Depression_Forum
9068;MeAndMyDepression;Well-known member;1,462;Depression_Forum
9069;DancingEyes;Member;5;Depression_Forum
9070;Lisa196434;Member;5;Depression_Forum
9071;treasurebox;Well-known member;621;Depression_Forum
9072;DepressedLibra;Active member;31;Depression_Forum
9073;misanthropic_eagle;Well-known member;103;Depression_Forum
9074;Leggyane;Well-known member;1,951;Depression_Forum
9075;Zardos;Well-known member;4,351;Depression_Forum
9076;Leggyane;Well-known member;1,951;Depression_Forum
9077;Zackthemaniac;Well-known member;1,729;Depression_Forum
9078;misanthropic_eagle;Well-known member;103;Depression_Forum
9079;DepressedLibra;Active member;31;Depression_Forum
9080;shadows1197;Well-known member;787;Depression_Forum
9081;Cjc3535;New member;2;Depression_Forum
9082;misanthropic_eagle;Well-known member;103;Depression_Forum
9083;DepressedLibra;Active member;31;Depression_Forum
9084;stevie_sloth;Well-known member;6,610;Depression_Forum
9085;Cjc3535;New member;2;Depression_Forum
9086;misanthropic_eagle;Well-known member;103;Depression_Forum
9087;Mistral;Well-known member;1,023;Depression_Forum
9088;Hapi;New member;2;Depression_Forum
9089;treasurebox;Well-known member;621;Depression_Forum
9090;Mistral;Well-known member;1,023;Depression_Forum
9091;todd0248;Member;24;Depression_Forum
9092;Someone Far Away;Member;9;Depression_Forum
9093;Brennet;Former member;;Depression_Forum
9094;MeAndMyDepression;Well-known member;1,462;Depression_Forum
9095;Wishbone;Well-known member;3,159;Depression_Forum
9096;Lisa196434;Member;5;Depression_Forum
9097;Blooming;Well-known member;825;Depression_Forum
9098;Seena Owen;Well-known member;2,226;Depression_Forum
9099;Zardos;Well-known member;4,351;Depression_Forum
9100;whitebreadlog;Well-known member;98;Depression_Forum
9101;Sad Mermaid;Well-known member;358;Depression_Forum
9102;Fairy Lucretia;Well-known member;47,479;Depression_Forum
9103;shadows1197;Well-known member;787;Depression_Forum
9104;Seena Owen;Well-known member;2,226;Depression_Forum
9105;midnightphoenix;Well-known member;25,534;Depression_Forum
9106;Tawny;Well-known member;20,303;Depression_Forum
9107;Seena Owen;Well-known member;2,226;Depression_Forum
9108;Anon67;Member;5;Depression_Forum
9109;Mayflower7;Well-known member;30,142;Depression_Forum
9110;Anon67;Member;5;Depression_Forum
9111;shadows1197;Well-known member;787;Depression_Forum
9112;Whatsupreyrey;Member;13;Depression_Forum
9113;Gerald Somersby;Active member;43;Depression_Forum
9114;Whatsupreyrey;Member;13;Depression_Forum
9115;NWiddi;Well-known member;13,938;Depression_Forum
9116;Whatsupreyrey;Member;13;Depression_Forum
9117;Gerald Somersby;Active member;43;Depression_Forum
9118;Gerald Somersby;Active member;43;Depression_Forum
9119;shadows1197;Well-known member;787;Depression_Forum
9120;whitebreadlog;Well-known member;98;Depression_Forum
9121;PsychoticPotato;Well-known member;157;Depression_Forum
9122;Pennybrite;Well-known member;630;Depression_Forum
9123;Pengi_Syd;Member;14;Depression_Forum
9124;Am33;Former member;382;Depression_Forum
9125;UpnDwn1978;Well-known member;8,321;Depression_Forum
9126;EarthChild;Well-known member;216;Depression_Forum
9127;Pengi_Syd;Member;14;Depression_Forum
9128;treasurebox;Well-known member;621;Depression_Forum
9129;Cyclist;Well-known member;67;Depression_Forum
9130;Brightman79;New member;3;Depression_Forum
9131;Brightman79;New member;3;Depression_Forum
9132;Mayflower7;Well-known member;30,142;Depression_Forum
9133;maltheism;New member;1;Depression_Forum
9134;EclipticNight;Well-known member;1,660;Depression_Forum
9135;EclipticNight;Well-known member;1,660;Depression_Forum
9136;EclipticNight;Well-known member;1,660;Depression_Forum
9137;Rory321;Active member;32;Depression_Forum
9138;virgo22;Well-known member;48;Depression_Forum
9139;Chris123456;Active member;36;Depression_Forum
9140;Pennybrite;Well-known member;630;Depression_Forum
9141;Rory321;Active member;32;Depression_Forum
9142;Chris123456;Active member;36;Depression_Forum
9143;GaryC123;Well-known member;401;Depression_Forum
9144;Hoggle;Well-known member;51,642;Depression_Forum
9145;GaryC123;Well-known member;401;Depression_Forum
9146;Hoggle;Well-known member;51,642;Depression_Forum
9147;GaryC123;Well-known member;401;Depression_Forum
9148;Hoggle;Well-known member;51,642;Depression_Forum
9149;Hoggle;Well-known member;51,642;Depression_Forum
9150;GaryC123;Well-known member;401;Depression_Forum
9151;Hoggle;Well-known member;51,642;Depression_Forum
9152;EclipticNight;Well-known member;1,660;Depression_Forum
9153;Emu567;Well-known member;907;Depression_Forum
9154;Emu567;Well-known member;907;Depression_Forum
9155;JessisMe;Well-known member;12,012;Depression_Forum
9156;Emu567;Well-known member;907;Depression_Forum
9157;Emu567;Well-known member;907;Depression_Forum
9158;Emu567;Well-known member;907;Depression_Forum
9159;Emu567;Well-known member;907;Depression_Forum
9160;Emu567;Well-known member;907;Depression_Forum
9161;Emu567;Well-known member;907;Depression_Forum
9162;Emu567;Well-known member;907;Depression_Forum
9163;pixie fist ninja;Well-known member;407;Depression_Forum
9164;Sarah63689;Well-known member;743;Depression_Forum
9165;pixie fist ninja;Well-known member;407;Depression_Forum
9166;Sarah63689;Well-known member;743;Depression_Forum
9167;Sad Mermaid;Well-known member;358;Depression_Forum
9168;Pennybrite;Well-known member;630;Depression_Forum
9169;misanthropic_eagle;Well-known member;103;Depression_Forum
9170;rdlg;Member;17;Depression_Forum
9171;Lone_wanderer;Well-known member;7,406;Depression_Forum
9172;Hoggle;Well-known member;51,642;Depression_Forum
9173;Special Friend;Well-known member;362;Depression_Forum
9174;misanthropic_eagle;Well-known member;103;Depression_Forum
9175;PsychoticPotato;Well-known member;157;Depression_Forum
9176;Karll;Active member;34;Depression_Forum
9177;stevie_sloth;Well-known member;6,610;Depression_Forum
9178;misanthropic_eagle;Well-known member;103;Depression_Forum
9179;Blooming;Well-known member;825;Depression_Forum
9180;whitebreadlog;Well-known member;98;Depression_Forum
9181;SoftRain;Well-known member;8,396;Depression_Forum
9182;hundal;Active member;30;Depression_Forum
9183;AnkoJoe123;Member;15;Depression_Forum
9184;PsychoticPotato;Well-known member;157;Depression_Forum
9185;JessisMe;Well-known member;12,012;Depression_Forum
9186;charuri;Well-known member;64;Depression_Forum
9187;treasurebox;Well-known member;621;Depression_Forum
9188;charuri;Well-known member;64;Depression_Forum
9189;EclipticNight;Well-known member;1,660;Depression_Forum
9190;charuri;Well-known member;64;Depression_Forum
9191;EclipticNight;Well-known member;1,660;Depression_Forum
9192;Alienloner;New member;1;Depression_Forum
9193;QueenFan;Well-known member;3,300;Depression_Forum
9194;whitebreadlog;Well-known member;98;Depression_Forum
9195;Whatsupreyrey;Member;13;Depression_Forum
9196;charuri;Well-known member;64;Depression_Forum
9197;hollybaby;Well-known member;105;Depression_Forum
9198;charuri;Well-known member;64;Depression_Forum
9199;hollybaby;Well-known member;105;Depression_Forum
9200;charuri;Well-known member;64;Depression_Forum
9201;hollybaby;Well-known member;105;Depression_Forum
9202;Zackthemaniac;Well-known member;1,729;Depression_Forum
9203;shadows1197;Well-known member;787;Depression_Forum
9204;ManDss;Well-known member;2,251;Depression_Forum
